M_SITIO;M_FECHA_DIA;FIESTA;PAYLOAD_4G;THROUGHPUT_4G;OBJETIVOCOBERTURA_Mixta Rural-Carretera;OBJETIVOCOBERTURA_Mixta Urbana-Carretera;OBJETIVOCOBERTURA_Rural;OBJETIVOCOBERTURA_Urbana;TIPO_Calidad;TIPO_Cobertura;TIPO_Reubicacion;TIPO_Trafico
d5a15865-7b2e-4261-af83-2117ec105843;9/04/2022;0;823.52;19858.66;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;10/04/2022;0;748.55;19903.51;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;11/04/2022;0;727.52;18744.07;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;12/04/2022;0;794.84;18574.94;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;13/04/2022;0;733.26;19336.67;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;14/04/2022;0;667.16;19970.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;15/04/2022;0;646.42;19885.62;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;16/04/2022;0;656.55;19755.56;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;17/04/2022;0;744.4;20470.48;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;18/04/2022;0;812.07;18640.12;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;19/04/2022;0;814.89;18625.85;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;20/04/2022;0;488.78;18127.29;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;21/04/2022;0;641.49;17688.01;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;22/04/2022;0;794.15;18174.28;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;23/04/2022;0;841.55;18694.3;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;24/04/2022;0;863.12;19775.37;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;25/04/2022;0;721.86;18593.77;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;26/04/2022;0;361.47;17732.8;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;27/04/2022;0;736.9;18940.17;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;28/04/2022;0;810.69;19103.36;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;29/04/2022;0;781.98;18639.85;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;30/04/2022;0;763.34;19108.25;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;1/05/2022;0;773.21;20281.51;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2/05/2022;0;813.02;19044.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;3/05/2022;0;843.46;18862.8;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;4/05/2022;0;829.97;19160.0;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;5/05/2022;0;823.79;19123.58;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;6/05/2022;0;823.2;19600.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;7/05/2022;0;824.16;20416.35;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;8/05/2022;0;810.62;20197.91;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;9/05/2022;0;855.53;19257.39;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;10/05/2022;0;812.4;19156.99;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;11/05/2022;0;823.95;18804.22;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;12/05/2022;0;828.3;18150.39;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;13/05/2022;1;755.03;18278.04;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;14/05/2022;1;878.27;19591.79;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;15/05/2022;1;780.69;19594.75;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;16/05/2022;0;755.93;17755.31;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;17/05/2022;0;795.0;17388.07;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;18/05/2022;0;831.32;18175.76;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;19/05/2022;0;799.66;17721.5;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;20/05/2022;0;781.9;17576.54;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;21/05/2022;0;782.43;18542.11;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;22/05/2022;0;821.52;19170.44;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;23/05/2022;0;755.91;17630.52;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;24/05/2022;0;820.4;17335.97;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;25/05/2022;0;792.39;17209.88;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;26/05/2022;0;814.63;17857.53;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;27/05/2022;0;840.2;17814.26;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;28/05/2022;0;869.66;18964.25;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;29/05/2022;0;871.95;18922.31;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;30/05/2022;0;738.33;18709.19;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;31/05/2022;0;801.74;17229.55;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;1/06/2022;0;857.08;18366.96;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2/06/2022;0;835.7;18101.07;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;3/06/2022;0;853.41;18065.24;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;4/06/2022;0;829.67;18919.48;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;5/06/2022;0;779.22;19429.87;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;6/06/2022;0;853.38;18732.45;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;7/06/2022;0;841.91;17881.7;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;8/06/2022;0;857.03;18024.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;9/06/2022;0;871.2;18560.06;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;10/06/2022;0;868.49;18551.3;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;11/06/2022;0;793.46;19002.36;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;12/06/2022;0;796.17;19078.79;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;13/06/2022;0;803.45;18422.2;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;14/06/2022;0;879.11;18404.45;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;15/06/2022;0;924.58;19049.78;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;16/06/2022;0;916.7;18304.74;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;17/06/2022;0;971.64;18327.48;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;18/06/2022;0;881.28;19085.01;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;19/06/2022;0;907.15;19099.35;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;20/06/2022;0;782.59;19916.59;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;21/06/2022;0;794.96;18893.59;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;22/06/2022;0;824.93;18348.88;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;23/06/2022;0;838.09;18628.66;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;24/06/2022;0;761.27;18144.44;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;25/06/2022;0;751.52;18773.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;26/06/2022;0;777.65;19964.14;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;27/06/2022;0;797.1;19858.52;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;28/06/2022;0;812.88;18393.89;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;29/06/2022;0;814.07;18240.36;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;30/06/2022;0;805.3;17928.14;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;1/07/2022;0;840.81;18551.39;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2/07/2022;0;827.62;19196.35;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;3/07/2022;0;800.34;20026.77;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;4/07/2022;0;811.28;20309.83;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;5/07/2022;0;848.6;18294.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;6/07/2022;0;854.02;17965.05;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;7/07/2022;0;874.15;18495.89;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;8/07/2022;0;846.29;18585.98;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;9/07/2022;0;842.29;19223.95;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;10/07/2022;0;825.98;19937.12;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;11/07/2022;0;879.31;19176.42;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;12/07/2022;0;861.95;18270.85;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;13/07/2022;0;892.48;18341.94;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;14/07/2022;0;859.53;18403.33;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;15/07/2022;0;907.26;18775.37;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;16/07/2022;0;855.51;19270.63;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;17/07/2022;0;815.93;19458.78;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;18/07/2022;0;868.03;18589.57;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;19/07/2022;0;942.63;18846.32;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;20/07/2022;0;899.06;19777.04;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;21/07/2022;0;943.55;18658.95;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;22/07/2022;0;917.3;18564.91;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;23/07/2022;0;862.74;18581.51;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;24/07/2022;0;936.32;20445.84;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;25/07/2022;0;917.73;18210.45;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;26/07/2022;0;891.53;18328.98;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;27/07/2022;0;894.99;18266.73;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;28/07/2022;0;904.89;17892.59;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;29/07/2022;0;967.32;18559.97;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;30/07/2022;0;866.03;19021.49;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;31/07/2022;0;1001.72;20104.22;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;1/08/2022;0;911.58;19370.2;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2/08/2022;0;1002.68;19354.86;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;3/08/2022;0;995.63;18993.43;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;4/08/2022;0;1037.49;20260.57;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;5/08/2022;0;976.49;18977.18;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;6/08/2022;0;962.62;19887.55;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;7/08/2022;0;969.16;20900.18;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;8/08/2022;0;982.99;19164.89;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;9/08/2022;0;938.36;18808.26;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;10/08/2022;0;967.06;19263.79;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;11/08/2022;0;942.53;18679.74;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;12/08/2022;0;948.96;18816.95;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;13/08/2022;0;854.41;18880.88;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;14/08/2022;0;817.32;19544.94;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;15/08/2022;0;852.86;19821.76;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;16/08/2022;0;933.35;18735.2;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;17/08/2022;0;942.48;18453.25;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;18/08/2022;0;958.13;18445.15;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;19/08/2022;0;935.21;18377.16;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;20/08/2022;0;956.48;19012.47;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;21/08/2022;0;963.74;20702.46;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;22/08/2022;0;1055.44;19548.89;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;23/08/2022;0;1009.11;18935.85;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;24/08/2022;0;991.69;18721.04;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;25/08/2022;0;1007.61;18740.16;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;26/08/2022;0;973.02;18747.14;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;27/08/2022;0;1006.11;19570.46;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;28/08/2022;0;949.72;18801.78;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;29/08/2022;0;905.59;18492.47;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;30/08/2022;0;934.61;18619.52;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;31/08/2022;0;976.68;18981.78;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;1/09/2022;0;953.97;18837.02;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2/09/2022;0;967.72;19149.74;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;3/09/2022;0;976.9;18497.54;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;4/09/2022;0;943.48;20113.53;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;5/09/2022;0;955.82;18782.75;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;6/09/2022;0;1007.94;19119.09;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;7/09/2022;0;995.58;19216.79;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;8/09/2022;0;917.55;19249.69;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;9/09/2022;0;929.09;18826.71;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;10/09/2022;0;929.83;19710.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;11/09/2022;0;993.84;20337.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;12/09/2022;0;990.64;19900.46;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;13/09/2022;0;1016.77;19471.21;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;14/09/2022;0;907.51;18787.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;15/09/2022;0;900.14;18458.26;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;16/09/2022;0;919.27;18633.21;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;17/09/2022;0;900.61;19558.6;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;18/09/2022;0;889.72;20207.73;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;19/09/2022;0;910.74;18109.57;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;20/09/2022;0;841.74;17861.24;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;21/09/2022;0;850.48;17950.37;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;22/09/2022;0;921.15;18588.02;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;23/09/2022;0;901.68;18272.29;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;24/09/2022;0;887.1;18860.84;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;25/09/2022;0;907.5;20191.57;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;26/09/2022;0;878.65;18445.93;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;27/09/2022;0;914.95;18749.31;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;28/09/2022;0;884.63;18566.18;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;29/09/2022;0;940.3;18720.41;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;30/09/2022;0;879.01;18622.4;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;1/10/2022;0;915.63;19233.43;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2/10/2022;0;926.61;19336.76;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;3/10/2022;0;834.94;18012.88;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;4/10/2022;0;862.51;18279.61;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;5/10/2022;0;910.08;18503.09;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;6/10/2022;0;917.71;18471.22;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;7/10/2022;0;878.7;18386.23;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;8/10/2022;0;861.6;18897.38;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;9/10/2022;0;865.69;20351.93;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;10/10/2022;0;881.78;18885.69;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;11/10/2022;0;931.19;20409.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;12/10/2022;0;878.56;19389.37;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;13/10/2022;0;932.01;19674.55;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;14/10/2022;0;884.69;19518.97;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;15/10/2022;0;860.48;19810.72;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;16/10/2022;0;811.42;20467.03;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;17/10/2022;0;860.28;21177.44;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;18/10/2022;0;1055.98;19849.03;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;19/10/2022;0;1070.09;19762.16;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;20/10/2022;0;983.52;19446.99;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;21/10/2022;0;981.34;19922.4;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;22/10/2022;0;1034.71;20097.31;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;23/10/2022;0;937.84;20409.06;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;24/10/2022;0;934.51;18640.31;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;25/10/2022;0;949.38;19188.86;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;26/10/2022;0;986.36;19577.88;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;27/10/2022;0;986.02;19440.31;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;28/10/2022;0;922.6;18265.99;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;29/10/2022;0;942.73;19356.02;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;30/10/2022;0;1012.4;20921.4;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;31/10/2022;0;865.07;18300.37;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;1/11/2022;0;902.3;18385.74;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2/11/2022;0;905.93;18466.95;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;3/11/2022;0;892.97;18645.93;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;4/11/2022;0;896.28;18482.85;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;5/11/2022;0;937.31;19548.36;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;6/11/2022;0;967.45;21076.19;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;7/11/2022;0;967.87;21518.53;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;8/11/2022;0;946.91;19899.56;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;9/11/2022;0;1027.56;20230.0;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;10/11/2022;0;993.76;19486.16;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;11/11/2022;0;977.77;19661.26;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;12/11/2022;0;983.31;20773.76;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;13/11/2022;0;862.62;20254.6;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;14/11/2022;0;931.25;21053.98;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;15/11/2022;0;965.3;19114.48;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;16/11/2022;0;931.93;19646.96;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;17/11/2022;0;977.87;19606.51;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;18/11/2022;0;948.76;19670.07;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;19/11/2022;0;1083.91;22831.98;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;20/11/2022;0;1121.87;24292.68;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;21/11/2022;0;1099.64;22523.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;22/11/2022;0;1123.18;22426.75;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;23/11/2022;0;808.86;21494.25;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;24/11/2022;0;1115.69;22527.86;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;25/11/2022;0;1107.08;22247.87;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;26/11/2022;0;1101.64;22654.15;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;27/11/2022;0;1090.35;23450.0;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;28/11/2022;0;1119.05;22737.8;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;29/11/2022;0;934.3;21970.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;30/11/2022;0;734.16;24697.44;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;1/12/2022;0;624.65;23457.01;False;False;True;False;False;False;False;True
