MUNICIPIO;PAYLOAD_4G;THROUGHPUT_4G;LS_PAYLOAD_4G;LI_PAYLOAD_4G;LS_THROUGHPUT_4G;LI_THROUGHPUT_4G;FIESTA;M_SITIO;M_FECHA_DIA;PAYLOAD_4G_MA;THROUGHPUT_4G_MA;OBJETIVOCOBERTURA_Mixta Rural-Carretera;OBJETIVOCOBERTURA_Rural;OBJETIVOCOBERTURA_Urbana;TIPO_Calidad;TIPO_Cobertura;TIPO_Reubicacion;TIPO_Trafico
Girardot;1639.49;18146.19;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-07;685.738;15101.490999999998;False;False;True;False;False;False;True
Girardot;1702.64;18837.89;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-08;691.351;15620.546999999997;False;False;True;False;False;False;True
Girardot;1480.79;18885.39;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-09;683.3109999999999;15553.978;False;False;True;False;False;False;True
Girardot;1644.87;19393.68;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-10;611.758;15616.408;False;False;True;False;False;False;True
Girardot;1673.84;20305.65;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-11;635.8059999999999;16160.977000000004;False;False;True;False;False;False;True
Girardot;1731.64;20774.69;2092,74;1104,78;21944,06;17630,14;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-12;659.542;16101.587;False;False;True;False;False;False;True
Girardot;1902.47;20753.54;2092,74;1104,78;21944,06;17630,14;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-13;687.813;16559.008;False;False;True;False;False;False;True
Girardot;2081.58;20806.69;2092,74;1104,78;21944,06;17630,14;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-14;745.0809999999999;16096.593;False;False;True;False;False;False;True
Girardot;2130.38;21157.91;2092,74;1104,78;21944,06;17630,14;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-15;736.8610000000001;16295.253;False;False;True;False;False;False;True
Girardot;2160.3;21379.11;2092,74;1104,78;21944,06;17630,14;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-16;729.9820000000001;15650.632;False;False;True;False;False;False;True
Girardot;1848.48;21863.59;2092,74;1104,78;21944,06;17630,14;1;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-17;697.5070000000001;16577.885000000002;False;False;True;False;False;False;True
Girardot;1596.84;20247.14;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-18;633.302;15874.158;False;False;True;False;False;False;True
Girardot;1545.63;19890.89;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-19;629.7819999999999;15546.736;False;False;True;False;False;False;True
Girardot;1562.41;19921.1;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-20;653.793;15512.679999999998;False;False;True;False;False;False;True
Girardot;1572.96;19810.49;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-21;661.9929999999999;16145.325;False;False;True;False;False;False;True
Girardot;1614.2;20628.1;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-22;692.146;16125.054;False;False;True;False;False;False;True
Girardot;929.66;20745.58;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-23;603.411;16196.185;False;False;True;False;False;False;True
Girardot;1214.77;19161.73;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-24;625.693;15786.401000000002;False;False;True;False;False;False;True
Girardot;1537.8;19747.15;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-25;656.588;16182.706;False;False;True;False;False;False;True
Girardot;1335.04;19334.41;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-26;656.8639999999999;16589.488;False;False;True;False;False;False;True
Girardot;1549.82;19816.41;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-27;690.2270000000001;16472.161;False;False;True;False;False;False;True
Girardot;1543.65;19935.08;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-28;668.402;16091.052;False;False;True;False;False;False;True
Girardot;1567.31;20742.19;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-29;679.5400000000001;15933.659;False;False;True;False;False;False;True
Girardot;1390.47;20662.69;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-30;677.484;17048.961;False;False;True;False;False;False;True
Girardot;1462.24;20194.03;2092,74;1104,78;21944,06;17630,14;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-10-31;640.735;16047.990999999998;False;False;True;False;False;False;True
Girardot;1442.52;20042.36;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-01;660.945;16755.071999999996;False;False;True;False;False;False;True
Girardot;1540.46;20075.52;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-02;683.704;16489.567000000003;False;False;True;False;False;False;True
Girardot;1605.78;20385.41;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-03;674.374;16284.750999999998;False;False;True;False;False;False;True
Girardot;1639.62;20184.95;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-04;666.9439999999998;16426.724;False;False;True;False;False;False;True
Girardot;1801.65;21592.36;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-05;721.8100000000001;16415.896;False;False;True;False;False;False;True
Girardot;1537.51;21916.27;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-06;737.197;16660.734999999997;False;False;True;False;False;False;True
Girardot;1350.78;20908.93;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-07;667.192;16989.005;False;False;True;False;False;False;True
Girardot;1503.47;20939.47;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-08;615.357;16640.248;False;False;True;False;False;False;True
Girardot;1457.77;21112.11;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-09;624.9060000000001;16504.606;False;False;True;False;False;False;True
Girardot;1491.33;21340.56;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-10;669.089;16709.522;False;False;True;False;False;False;True
Girardot;1575.39;21156.82;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-11;679.632;16579.713;False;False;True;False;False;False;True
Girardot;1619.38;21669.25;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-12;705.1379999999999;16854.011;False;False;True;False;False;False;True
Girardot;1460.42;21974.29;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-13;739.3639999999999;16839.483;False;False;True;False;False;False;True
Girardot;1347.94;21866.05;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-14;667.078;16854.446;False;False;True;False;False;False;True
Girardot;1516.8;21012.65;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-15;653.409;16407.867;False;False;True;False;False;False;True
Girardot;1501.5;21161.06;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-16;669.2909999999999;16778.165;False;False;True;False;False;False;True
Girardot;1501.15;21418.01;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-17;678.545;16805.27;False;False;True;False;False;False;True
Girardot;1519.49;21208.9;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-18;677.1629999999999;17044.608;False;False;True;False;False;False;True
Girardot;1115.75;21121.89;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-19;681.845;17792.857;False;False;True;False;False;False;True
Girardot;1369.14;21909.17;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-20;672.952;17835.269;False;False;True;False;False;False;True
Girardot;1222.24;20906.1;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-21;652.013;18377.35;False;False;True;False;False;False;True
Girardot;1637.18;20446.68;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-22;701.222;18030.358;False;False;True;False;False;False;True
Girardot;1198.24;16268.59;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-23;537.905;16849.964;False;False;True;False;False;False;True
Girardot;1278.88;16883.78;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-24;681.4100000000001;17154.583;False;False;True;False;False;False;True
Girardot;1222.86;18296.19;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-25;702.1850000000001;17315.579;False;False;True;False;False;False;True
Girardot;1655.13;20643.7;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-26;778.1360000000001;18434.613;False;False;True;False;False;False;True
Girardot;1287.6;19416.9;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-27;709.774;18556.899;False;False;True;False;False;False;True
Girardot;1539.32;20226.49;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-28;723.516;18220.549000000003;False;False;True;False;False;False;True
Girardot;1546.87;19955.15;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-29;703.4039999999999;18136.51;False;False;True;False;False;False;True
Girardot;1613.92;20708.54;1788,16;1151,84;23259,79;17856,75;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-11-30;746.164;18330.95;False;False;True;False;False;False;True
Girardot;1408.28;18351.97;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-01;723.735;18187.82;False;False;True;False;False;False;True
Girardot;1453.61;18920.93;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-02;685.717;18015.845;False;False;True;False;False;False;True
Girardot;1187.49;16969.36;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-03;656.1959999999999;17365.183;False;False;True;False;False;False;True
Girardot;1250.35;20230.07;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-04;709.152;18109.867;False;False;True;False;False;False;True
Girardot;1546.8;20581.16;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-05;698.324;18671.516;False;False;True;False;False;False;True
Girardot;1549.38;20091.62;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-06;715.794;18455.878;False;False;True;False;False;False;True
Girardot;1220.29;18444.23;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-07;670.058;17606.431;False;False;True;False;False;False;True
Girardot;1108.96;18052.24;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-08;660.6429999999999;17757.561999999998;False;False;True;False;False;False;True
Girardot;1385.76;17950.16;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-09;736.676;17744.987;False;False;True;False;False;False;True
Girardot;1205.02;17568.43;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-10;749.994;18067.024;False;False;True;False;False;False;True
Girardot;1185.61;19625.79;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-11;728.948;18311.978;False;False;True;False;False;False;True
Girardot;1348.7;19124.52;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-12;690.673;17427.738;False;False;True;False;False;False;True
Girardot;1202.42;18011.96;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-13;702.5840000000001;17705.043;False;False;True;False;False;False;True
Girardot;1218.66;18662.17;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-14;703.251;17739.120000000003;False;False;True;False;False;False;True
Girardot;1207.3;18610.16;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-15;704.668;17562.975;False;False;True;False;False;False;True
Girardot;1233.66;18431.37;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-16;715.992;17737.986;False;False;True;False;False;False;True
Girardot;1287.52;18747.71;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-17;775.2479999999999;18745.583;False;False;True;False;False;False;True
Girardot;1191.9;20510.62;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-18;771.583;18547.746;False;False;True;False;False;False;True
Girardot;1253.47;19389.94;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-19;691.4;18205.336;False;False;True;False;False;False;True
Girardot;1264.3;19348.63;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-20;706.196;18678.51;False;False;True;False;False;False;True
Girardot;1166.9;18007.39;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-21;648.5490000000001;17135.136;False;False;True;False;False;False;True
Girardot;1278.42;19273.58;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-22;710.922;17726.729;False;False;True;False;False;False;True
Girardot;1469.91;20006.77;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-23;731.8439999999999;17926.057999999997;False;False;True;False;False;False;True
Girardot;1240.25;18898.39;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-24;751.8539999999999;18058.854;False;False;True;False;False;False;True
Girardot;861.08;18571.24;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-25;753.0849999999999;18504.557;False;False;True;False;False;False;True
Girardot;1203.2;18283.98;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-26;713.713;17972.966;False;False;True;False;False;False;True
Girardot;1219.0;18149.83;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-27;701.17;17795.897;False;False;True;False;False;False;True
Girardot;1141.52;16571.86;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-28;703.8639999999999;17261.864999999998;False;False;True;False;False;False;True
Girardot;1275.87;17854.09;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-29;733.9289999999999;17560.978;False;False;True;False;False;False;True
Girardot;1357.17;17764.86;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-30;760.966;17600.448;False;False;True;False;False;False;True
Girardot;1298.31;17887.26;1534,34;996,06;20636,44;16711,44;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2022-12-31;779.9639999999999;17743.476000000002;False;False;True;False;False;False;True
Girardot;956.76;17839.58;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-01;797.9390000000001;17774.745;False;False;True;False;False;False;True
Girardot;1296.52;17183.74;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-02;764.109;18084.058;False;False;True;False;False;False;True
Girardot;1276.69;16831.04;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-03;762.4300000000001;17776.609;False;False;True;False;False;False;True
Girardot;1276.58;17314.06;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-04;738.7139999999999;17665.855000000003;False;False;True;False;False;False;True
Girardot;1229.83;17279.59;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-05;761.534;18128.659;False;False;True;False;False;False;True
Girardot;981.4;19845.31;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-06;752.9060000000001;18747.817000000003;False;False;True;False;False;False;True
Girardot;1180.6;21612.81;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-07;810.279;19091.083;False;False;True;False;False;False;True
Girardot;1405.07;21721.1;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-08;853.566;19281.591;False;False;True;False;False;False;True
Girardot;1295.53;22098.44;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-09;796.869;19355.383;False;False;True;False;False;False;True
Girardot;1296.05;19997.19;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-10;735.192;18271.656;False;False;True;False;False;False;True
Girardot;1333.61;20139.22;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-11;744.614;18806.718;False;False;True;False;False;False;True
Girardot;1320.96;20075.7;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-12;748.549;18344.86;False;False;True;False;False;False;True
Girardot;1332.84;20033.43;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-13;737.798;18362.736;False;False;True;False;False;False;True
Girardot;1410.01;20600.8;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-14;674.025;18401.797;False;False;True;False;False;False;True
Girardot;1140.8;20846.72;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-15;758.425;18167.281;False;False;True;False;False;False;True
Girardot;1276.36;20160.48;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-16;705.6450000000001;18063.976;False;False;True;False;False;False;True
Girardot;1294.88;19867.22;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-17;710.024;18150.122;False;False;True;False;False;False;True
Girardot;1250.14;19588.22;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-18;706.506;18254.822;False;False;True;False;False;False;True
Girardot;1243.43;19844.36;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-19;711.7149999999999;17989.469;False;False;True;False;False;False;True
Girardot;1316.89;20060.7;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-20;742.484;18066.435;False;False;True;False;False;False;True
Girardot;1330.15;20597.73;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-21;758.117;18475.278;False;False;True;False;False;False;True
Girardot;1113.78;20764.7;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-22;775.0730000000001;19108.017;False;False;True;False;False;False;True
Girardot;1244.51;19678.39;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-23;715.019;18021.788;False;False;True;False;False;False;True
Girardot;1241.16;19124.38;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-24;697.9649999999999;17758.194;False;False;True;False;False;False;True
Girardot;1268.08;19769.15;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-25;700.97;17930.718;False;False;True;False;False;False;True
Girardot;1315.54;19780.54;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-26;714.691;17714.900999999998;False;False;True;False;False;False;True
Girardot;1425.73;20245.75;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-27;750.016;18016.877;False;False;True;False;False;False;True
Girardot;1429.34;20665.23;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-28;765.571;18370.184;False;False;True;False;False;False;True
Girardot;1209.44;21064.0;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-29;757.076;18986.807;False;False;True;False;False;False;True
Girardot;1310.18;19913.65;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-30;697.887;17955.911;False;False;True;False;False;False;True
Girardot;1233.03;19554.81;1481,55;1049,79;22422,97;17196,25;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-01-31;675.168;17520.72;False;False;True;False;False;False;True
Girardot;1262.66;19715.06;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-01;686.3369999999999;17781.939;False;False;True;False;False;False;True
Girardot;1329.43;20153.8;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-02;697.7650000000001;18106.053;False;False;True;False;False;False;True
Girardot;1261.42;19432.99;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-03;708.098;17550.071;False;False;True;False;False;False;True
Girardot;1310.46;20564.49;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-04;736.394;18418.143;False;False;True;False;False;False;True
Girardot;1102.25;20907.44;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-05;726.976;18745.028;False;False;True;False;False;False;True
Girardot;1291.9;19898.83;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-06;709.391;18112.973;False;False;True;False;False;False;True
Girardot;1296.01;19243.26;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-07;719.1809999999999;18287.407;False;False;True;False;False;False;True
Girardot;1341.51;16168.34;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-08;716.3779999999999;16745.028000000002;False;False;True;False;False;False;True
Girardot;1319.66;17261.57;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-09;704.281;16429.6;False;False;True;False;False;False;True
Girardot;1137.81;17469.55;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-10;658.3449999999999;16403.19;False;False;True;False;False;False;True
Girardot;1489.07;18189.76;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-11;752.667;16861.143;False;False;True;False;False;False;True
Girardot;1161.39;18129.97;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-12;683.5450000000001;16477.63;False;False;True;False;False;False;True
Girardot;1161.39;18129.97;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-13;683.5450000000001;16477.63;False;False;True;False;False;False;True
Girardot;1363.38;17554.06;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-14;737.796;16584.257999999998;False;False;True;False;False;False;True
Girardot;1355.61;17734.63;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-15;715.2479999999999;16405.331;False;False;True;False;False;False;True
Girardot;1412.4;17846.14;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-16;734.48;16775.843999999997;False;False;True;False;False;False;True
Girardot;1455.86;17743.37;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-17;740.8549999999999;16483.97;False;False;True;False;False;False;True
Girardot;1407.85;17929.6;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-18;778.1110000000001;16775.809;False;False;True;False;False;False;True
Girardot;1217.42;18338.92;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-19;750.3549999999999;16402.263;False;False;True;False;False;False;True
Girardot;1378.95;17064.04;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-20;714.2850000000001;16258.928;False;False;True;False;False;False;True
Girardot;1379.33;17408.81;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-21;701.5369999999999;16700.517;False;False;True;False;False;False;True
Girardot;1103.62;17389.27;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-22;716.458;17181.074;False;False;True;False;False;False;True
Girardot;1381.53;17319.31;1739,98;966,02;20641,8;15538,96;0;82a5ab45-b1b8-40c8-ba0f-77dd241fb872;2023-02-23;733.992;16695.124;False;False;True;False;False;False;True
